False_Positive_Rate,True_Positive_Rate
0.13857142857142857,0.8465
0.13857142857142857,0.847
0.1387142857142857,0.847
0.1387142857142857,0.8475
0.13885714285714285,0.8475
0.13885714285714285,0.848
0.139,0.848
0.139,0.849
0.13914285714285715,0.849
0.13914285714285715,0.8495
0.13942857142857143,0.8495
0.13942857142857143,0.8505
0.14,0.8505
0.14,0.852
0.14014285714285715,0.852
0.14014285714285715,0.8525
0.1407142857142857,0.8525
0.1407142857142857,0.853
0.14142857142857143,0.853
0.14142857142857143,0.854
0.14157142857142857,0.854
0.14157142857142857,0.8555
0.14185714285714285,0.8555
0.14185714285714285,0.856
0.14285714285714285,0.856
0.14285714285714285,0.8565
0.143,0.8565
0.143,0.857
0.14342857142857143,0.857
0.14342857142857143,0.8575
0.14357142857142857,0.8575
0.14357142857142857,0.858
0.1437142857142857,0.858
0.1437142857142857,0.8585
0.14457142857142857,0.8585
0.14457142857142857,0.8595
0.1447142857142857,0.8595
0.1447142857142857,0.86
0.14485714285714285,0.86
0.14485714285714285,0.861
0.14557142857142857,0.861
0.14557142857142857,0.8615
0.14585714285714285,0.8615
0.14585714285714285,0.862
0.14657142857142857,0.862
0.14657142857142857,0.8625
0.14685714285714285,0.8625
0.14685714285714285,0.863
0.147,0.863
0.147,0.8635
0.14714285714285713,0.8635
0.14714285714285713,0.864
0.14771428571428571,0.864
0.14771428571428571,0.8645
0.14785714285714285,0.8645
0.14785714285714285,0.865
0.14814285714285713,0.865
0.14814285714285713,0.8655
0.14842857142857144,0.8655
0.14842857142857144,0.8665
0.14857142857142858,0.8665
0.14857142857142858,0.868
0.14914285714285713,0.868
0.14914285714285713,0.8685
0.15014285714285713,0.8685
0.15014285714285713,0.8695
0.15085714285714286,0.8695
0.15085714285714286,0.87
0.15114285714285713,0.87
0.15114285714285713,0.8705
0.15157142857142858,0.8705
0.15157142857142858,0.871
0.15185714285714286,0.871
0.15185714285714286,0.8715
0.152,0.8715
0.152,0.872
0.15214285714285714,0.872
0.15214285714285714,0.8725
0.15257142857142858,0.8725
0.15257142857142858,0.8735
0.15328571428571428,0.8735
0.15328571428571428,0.8745
0.15414285714285714,0.8745
0.15414285714285714,0.8755
0.15457142857142858,0.8755
0.15457142857142858,0.876
0.15471428571428572,0.876
0.15471428571428572,0.8765
0.155,0.8765
0.155,0.877
0.15528571428571428,0.877
0.15528571428571428,0.8785
0.15571428571428572,0.8785
0.15571428571428572,0.879
0.15642857142857142,0.879
0.15642857142857142,0.8795
0.15671428571428572,0.8795
0.15671428571428572,0.88
0.15714285714285714,0.88
0.15714285714285714,0.881
0.15771428571428572,0.881
0.15771428571428572,0.8815
0.158,0.8815
0.158,0.8825
0.15914285714285714,0.8825
0.15914285714285714,0.883
0.15971428571428573,0.883
0.15971428571428573,0.884
0.16028571428571428,0.884
0.16028571428571428,0.885
0.16057142857142856,0.885
0.16057142857142856,0.8855
0.16071428571428573,0.8855
0.16071428571428573,0.886
0.16114285714285714,0.886
0.16114285714285714,0.887
0.16185714285714287,0.887
0.16185714285714287,0.8875
0.16228571428571428,0.8875
0.16228571428571428,0.888
0.16328571428571428,0.888
0.16328571428571428,0.8905
0.16357142857142856,0.8905
0.16357142857142856,0.891
0.164,0.891
0.164,0.8915
0.16414285714285715,0.8915
0.16414285714285715,0.892
0.16428571428571428,0.892
0.16428571428571428,0.8925
0.16485714285714287,0.8925
0.16485714285714287,0.893
0.165,0.893
0.165,0.8935
0.16528571428571429,0.8935
0.16528571428571429,0.8945
0.16542857142857142,0.8945
0.16542857142857142,0.895
0.1657142857142857,0.895
0.1657142857142857,0.8955
0.16614285714285715,0.8955
0.16614285714285715,0.896
0.1662857142857143,0.896
0.1662857142857143,0.8965
0.16642857142857143,0.8965
0.16642857142857143,0.8975
0.167,0.8975
0.167,0.898
0.16757142857142857,0.898
0.16757142857142857,0.8985
0.1677142857142857,0.8985
0.1677142857142857,0.899
0.16814285714285715,0.899
0.16814285714285715,0.9005
0.16857142857142857,0.9005
0.16857142857142857,0.9015
0.16885714285714284,0.9015
0.16885714285714284,0.902
0.1692857142857143,0.902
0.1692857142857143,0.9025
0.16957142857142857,0.9025
0.16957142857142857,0.903
0.17014285714285715,0.903
0.17014285714285715,0.9035
0.1702857142857143,0.9035
0.1702857142857143,0.904
0.17042857142857143,0.904
0.17042857142857143,0.905
0.17114285714285715,0.905
0.17114285714285715,0.906
0.17314285714285715,0.906
0.17314285714285715,0.9065
0.17342857142857143,0.9065
0.17342857142857143,0.908
0.17357142857142857,0.908
0.17357142857142857,0.9085
0.1737142857142857,0.9085
0.1737142857142857,0.91
0.17457142857142857,0.91
0.17457142857142857,0.911
0.1752857142857143,0.911
0.1752857142857143,0.9115
0.1762857142857143,0.9115
0.1762857142857143,0.913
0.177,0.913
0.177,0.9135
0.17871428571428571,0.9135
0.17871428571428571,0.914
0.1792857142857143,0.914
0.1792857142857143,0.9145
0.17957142857142858,0.9145
0.17957142857142858,0.915
0.18071428571428572,0.915
0.18071428571428572,0.9155
0.18242857142857144,0.9155
0.18242857142857144,0.916
0.183,0.916
0.183,0.9165
0.18342857142857144,0.9165
0.18342857142857144,0.917
0.18357142857142858,0.917
0.18357142857142858,0.9175
0.184,0.9175
0.184,0.918
0.18457142857142858,0.918
0.18457142857142858,0.9185
0.18628571428571428,0.9185
0.18628571428571428,0.919
0.18671428571428572,0.919
0.18671428571428572,0.9195
0.187,0.9195
0.187,0.92
0.18757142857142858,0.92
0.18757142857142858,0.921
0.18771428571428572,0.921
0.18771428571428572,0.9215
0.18814285714285714,0.9215
0.18814285714285714,0.922
0.18942857142857142,0.922
0.18942857142857142,0.9225
0.19028571428571428,0.9225
0.19028571428571428,0.923
0.19057142857142856,0.923
0.19057142857142856,0.924
0.19114285714285714,0.924
0.19114285714285714,0.9255
0.19142857142857142,0.9255
0.19142857142857142,0.926
0.19157142857142856,0.926
0.19157142857142856,0.9265
0.19171428571428573,0.9265
0.19171428571428573,0.927
0.19214285714285714,0.927
0.19214285714285714,0.9275
0.19257142857142856,0.9275
0.19257142857142856,0.928
0.19271428571428573,0.928
0.19271428571428573,0.9285
0.19428571428571428,0.9285
0.19428571428571428,0.929
0.19442857142857142,0.929
0.19442857142857142,0.9295
0.19485714285714287,0.9295
0.19485714285714287,0.93
0.19514285714285715,0.93
0.19514285714285715,0.9305
0.19628571428571429,0.9305
0.19628571428571429,0.931
0.19642857142857142,0.931
0.19642857142857142,0.9315
0.19657142857142856,0.9315
0.19657142857142856,0.932
0.197,0.932
0.197,0.9325
0.199,0.9325
0.199,0.933
0.19914285714285715,0.933
0.19914285714285715,0.9335
0.2,0.9335
0.2,0.934
0.20014285714285715,0.934
0.20014285714285715,0.9345
0.2027142857142857,0.9345
0.2027142857142857,0.935
0.203,0.935
0.203,0.9355
0.20542857142857143,0.9355
0.20542857142857143,0.936
0.20642857142857143,0.936
0.20642857142857143,0.9365
0.20685714285714285,0.9365
0.20685714285714285,0.9375
0.20714285714285716,0.9375
0.20714285714285716,0.938
0.20814285714285713,0.938
0.20814285714285713,0.9385
0.20842857142857144,0.9385
0.20842857142857144,0.939
0.20971428571428571,0.939
0.20971428571428571,0.9395
0.21014285714285713,0.9395
0.21014285714285713,0.9415
0.2112857142857143,0.9415
0.2112857142857143,0.942
0.21142857142857144,0.942
0.21142857142857144,0.9425
0.21157142857142858,0.9425
0.21157142857142858,0.943
0.21171428571428572,0.943
0.21171428571428572,0.9435
0.21185714285714285,0.9435
0.21185714285714285,0.9455
0.21342857142857144,0.9455
0.21342857142857144,0.9465
0.21385714285714286,0.9465
0.21385714285714286,0.947
0.21428571428571427,0.947
0.21428571428571427,0.9475
0.21442857142857144,0.9475
0.21442857142857144,0.948
0.21471428571428572,0.948
0.21471428571428572,0.9485
0.21485714285714286,0.9485
0.21485714285714286,0.949
0.21571428571428572,0.949
0.21571428571428572,0.9495
0.21657142857142858,0.9495
0.21657142857142858,0.9505
0.21671428571428572,0.9505
0.21671428571428572,0.951
0.21685714285714286,0.951
0.21685714285714286,0.9525
0.21785714285714286,0.9525
0.21785714285714286,0.9535
0.218,0.9535
0.218,0.9555
0.21842857142857142,0.9555
0.21842857142857142,0.9565
0.21871428571428572,0.9565
0.21871428571428572,0.957
0.22,0.957
0.22,0.9575
0.22185714285714286,0.9575
0.22185714285714286,0.958
0.22228571428571428,0.958
0.22228571428571428,0.9585
0.22271428571428573,0.9585
0.22271428571428573,0.959
0.22414285714285714,0.959
0.22414285714285714,0.9595
0.226,0.9595
0.226,0.96
0.22614285714285715,0.96
0.22614285714285715,0.961
0.22628571428571428,0.961
0.22628571428571428,0.9615
0.228,0.9615
0.228,0.962
0.2282857142857143,0.962
0.2282857142857143,0.9625
0.22842857142857143,0.9625
0.22842857142857143,0.963
0.22885714285714287,0.963
0.22885714285714287,0.9635
0.23142857142857143,0.9635
0.23142857142857143,0.964
0.2322857142857143,0.964
0.2322857142857143,0.965
0.2327142857142857,0.965
0.2327142857142857,0.9665
0.2332857142857143,0.9665
0.2332857142857143,0.967
0.23414285714285715,0.967
0.23414285714285715,0.9675
0.23442857142857143,0.9675
0.23442857142857143,0.968
0.2357142857142857,0.968
0.2357142857142857,0.969
0.23614285714285715,0.969
0.23614285714285715,0.97
0.23757142857142857,0.97
0.23757142857142857,0.9705
0.239,0.9705
0.239,0.9715
0.24042857142857144,0.9715
0.24042857142857144,0.972
0.24071428571428571,0.972
0.24071428571428571,0.9725
0.24257142857142858,0.9725
0.24257142857142858,0.973
0.243,0.973
0.243,0.9735
0.24428571428571427,0.9735
0.24428571428571427,0.974
0.24457142857142858,0.974
0.24457142857142858,0.9745
0.24528571428571427,0.9745
0.24528571428571427,0.975
0.24642857142857144,0.975
0.24642857142857144,0.9755
0.24814285714285714,0.9755
0.24814285714285714,0.9765
0.24942857142857142,0.9765
0.24942857142857142,0.977
0.25442857142857145,0.977
0.25442857142857145,0.9775
0.2561428571428571,0.9775
0.2561428571428571,0.978
0.25685714285714284,0.978
0.25685714285714284,0.9785
0.25757142857142856,0.9785
0.25757142857142856,0.9795
0.258,0.9795
0.258,0.98
0.25942857142857145,0.98
0.25942857142857145,0.9805
0.25971428571428573,0.9805
0.25971428571428573,0.981
0.2602857142857143,0.981
0.2602857142857143,0.9815
0.26042857142857145,0.9815
0.26042857142857145,0.982
0.261,0.982
0.261,0.9825
0.26142857142857145,0.9825
0.26142857142857145,0.983
0.26157142857142857,0.983
0.26157142857142857,0.984
0.2694285714285714,0.984
0.2694285714285714,0.985
0.271,0.985
0.271,0.9855
0.2725714285714286,0.9855
0.2725714285714286,0.986
0.2727142857142857,0.986
0.2727142857142857,0.9865
0.277,0.9865
0.277,0.987
0.2775714285714286,0.987
0.2775714285714286,0.9875
0.2795714285714286,0.9875
0.2795714285714286,0.988
0.28385714285714286,0.988
0.28385714285714286,0.989
0.2867142857142857,0.989
0.2867142857142857,0.9895
0.2882857142857143,0.9895
0.2882857142857143,0.99
0.2897142857142857,0.99
0.2897142857142857,0.9905
0.29028571428571426,0.9905
0.29028571428571426,0.991
0.29228571428571426,0.991
0.29228571428571426,0.9915
0.29428571428571426,0.9915
0.29428571428571426,0.992
0.29628571428571426,0.992
0.29628571428571426,0.9925
0.3027142857142857,0.9925
0.3027142857142857,0.993
0.304,0.993
0.304,0.9935
0.30457142857142855,0.9935
0.30457142857142855,0.994
0.3087142857142857,0.994
0.3087142857142857,0.9945
0.3097142857142857,0.9945
0.3097142857142857,0.995
0.31457142857142856,0.995
0.31457142857142856,0.9955
0.3157142857142857,0.9955
0.3157142857142857,0.996
0.31742857142857145,0.996
0.31742857142857145,0.9965
0.31857142857142856,0.9965
0.31857142857142856,0.997
0.32457142857142857,0.997
0.32457142857142857,0.9975
0.32685714285714285,0.9975
0.32685714285714285,0.998
0.33185714285714285,0.998
0.33185714285714285,0.9985
0.33314285714285713,0.9985
0.33314285714285713,0.999
0.336,0.999
0.336,0.9995
0.3377142857142857,0.9995
0.3377142857142857,1.0
0.43157142857142855,1.0
0.4318571428571429,1.0
0.496,1.0
0.4962857142857143,1.0
0.8147142857142857,1.0
0.815,1.0
0.847,1.0
0.8472857142857143,1.0
0.8808571428571429,1.0
0.8811428571428571,1.0
0.9175714285714286,1.0
0.9178571428571428,1.0
1.0,1.0
